2024-04-24 19:04:57.973 +02:00 [INF] Test info channel
2024-04-24 20:08:33.753 +02:00 [INF] ReaderPlatform: ReloadSavedStates
2024-04-24 20:08:33.754 +02:00 [INF] ReaderContext: SetupTextPieces
2024-04-24 20:08:33.776 +02:00 [INF] ReaderContext: SetupTextPieces
2024-04-24 20:10:44.601 +02:00 [INF] Request Ip=::1 Url=/ Time=016.968
2024-04-24 20:10:44.625 +02:00 [INF] Request Ip=::1 Url=/_blazor Time=130948.312
2024-04-24 20:10:44.669 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=007.216
2024-04-24 20:10:44.680 +02:00 [INF] Request Ip=::1 Url=/static/css/site.css Time=034.079
2024-04-24 20:10:44.680 +02:00 [INF] Request Ip=::1 Url=/static/assets/logo.png Time=020.757
2024-04-24 20:10:44.680 +02:00 [INF] Request Ip=::1 Url=/static/js/twConfig.js Time=025.044
2024-04-24 20:10:44.686 +02:00 [INF] Request Ip=::1 Url=/_content/MudBlazor/MudBlazor.min.css Time=037.246
2024-04-24 20:10:44.720 +02:00 [INF] Request Ip=::1 Url=/static/js/baseDomManagement.js Time=025.728
2024-04-24 20:10:44.744 +02:00 [INF] Request Ip=::1 Url=/_content/MudBlazor/MudBlazor.min.js Time=050.188
2024-04-24 20:10:44.752 +02:00 [INF] Request Ip=::1 Url=/static/js/readerStorageManagement.js Time=024.812
2024-04-24 20:10:46.447 +02:00 [INF] Request Ip=::1 Url=/_blazor/initializers Time=001.480
2024-04-24 20:10:46.470 +02:00 [INF] Request Ip=::1 Url=/_blazor/negotiate Time=001.559
2024-04-24 20:10:47.966 +02:00 [INF] Request Ip=::1 Url=/static/assets/logo.png Time=002.094
2024-04-24 20:10:49.099 +02:00 [INF] Request Ip=::1 Url=/_blazor Time=2609.540
2024-04-24 20:11:02.690 +02:00 [INF] Test info channel
2024-04-24 20:11:04.089 +02:00 [INF] Request Ip=::1 Url=/ Time=351.795
2024-04-24 20:11:04.180 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=005.870
2024-04-24 20:11:04.276 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=001.611
2024-04-24 20:11:04.483 +02:00 [INF] Request Ip=::1 Url=/_blazor/initializers Time=003.207
2024-04-24 20:11:04.565 +02:00 [INF] Request Ip=::1 Url=/_blazor/negotiate Time=008.400
2024-04-24 20:12:50.032 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=000.651
2024-04-24 20:12:49.964 +02:00 [INF] Request Ip=::1 Url=/ Time=045.338
2024-04-24 20:12:50.007 +02:00 [INF] Request Ip=::1 Url=/_blazor Time=105418.147
2024-04-24 20:12:50.666 +02:00 [INF] Request Ip=::1 Url=/_blazor/initializers Time=001.978
2024-04-24 20:12:50.684 +02:00 [INF] Request Ip=::1 Url=/_blazor/negotiate Time=001.592
2024-04-24 20:12:50.861 +02:00 [INF] Request Ip=::1 Url=/_blazor Time=171.459
2024-04-24 20:13:08.469 +02:00 [INF] Request Ip=::1 Url=/ Time=014.702
2024-04-24 20:13:08.531 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=000.479
2024-04-24 20:13:08.666 +02:00 [INF] Request Ip=::1 Url=/_framework/blazor.server.js Time=000.364
2024-04-24 20:13:08.719 +02:00 [INF] Request Ip=::1 Url=/_blazor/initializers Time=000.365
2024-04-24 20:13:08.763 +02:00 [INF] Request Ip=::1 Url=/_blazor/negotiate Time=000.579
